rank_emul	user	Psi_emul	out_deg	in_deg	R_tweet	R_rtweet
11544	599351978	4.198615417714666e-09	3	3	2.0432699184081457e-06	6.129809755224437e-07
11545	3458720716	4.186240077523117e-09	1	6	2.0432699184081457e-06	1.2259619510448874e-06
11546	819222560487383040	4.185115046596612e-09	1	0	1.2259619510448874e-06	0.0
11547	889477982137536512	4.180614922890595e-09	1	0	1.2259619510448874e-06	0.0
11548	4576319236	4.15923933528701e-09	2	0	6.129809755224437e-07	0.0
11549	497773925	4.15923933528701e-09	2	9	2.2475969102489602e-06	1.838942926567331e-06
11550	974953034949197824	4.1434889023159475e-09	1	1	2.0432699184081456e-07	2.0432699184081456e-07
11551	123521611	4.142363871389443e-09	2	0	7.560098698110139e-06	0.0
11552	207820087	4.137863747683425e-09	1	0	1.6346159347265164e-06	0.0
11553	3069913066	4.136738716756921e-09	1	2	1.2259619510448874e-06	4.086539836816291e-07
11554	935186714519367680	4.127738469344885e-09	1	0	2.0432699184081456e-07	0.0
11555	3025899466	4.1209882837858585e-09	1	0	4.086539836816291e-07	0.0
11556	202954641	4.1029877889617866e-09	1	0	2.0432699184081456e-07	0.0
11557	73642523	4.101862758035282e-09	1	0	8.173079673632582e-07	0.0
11558	2977012846	4.092862510623246e-09	1	10	3.677885853134662e-06	2.0432699184081457e-06
11559	407626627	4.0804871704316975e-09	1	0	1.838942926567331e-06	0.0
11560	2492286944	4.080487170431697e-09	2	1	9.39904162467747e-06	2.0432699184081456e-07
11561	627594839	4.078237108578688e-09	2	1	3.4735588612938474e-06	2.0432699184081456e-07
11562	430363238	4.077112077652184e-09	1	0	2.860577885771404e-06	0.0
11563	4203057671	4.068111830240148e-09	12	3	1.0216349592040729e-06	6.129809755224437e-07
11564	734389810576666624	4.065861768387139e-09	1	0	1.838942926567331e-06	0.0
11565	903278463859257344	4.05348642819559e-09	1	1	1.430288942885702e-06	2.0432699184081456e-07
11566	2988012425	4.050111335416077e-09	1	0	1.0216349592040729e-06	0.0
11567	532971791	4.048986304489572e-09	1	0	8.173079673632582e-07	0.0
11568	240658708	4.0478612735630675e-09	1	0	3.677885853134662e-06	0.0
11569	3001787057	4.0433611498570495e-09	1	3	1.838942926567331e-06	6.129809755224437e-07
11570	298572897	4.0388610261510315e-09	1	0	1.6346159347265164e-06	0.0
11571	575338529	4.035485933371519e-09	1	14	4.699520812338735e-06	3.4735588612938474e-06
11572	940139609194889216	4.021985562253465e-09	1	1	6.129809755224437e-07	2.0432699184081456e-07
11573	4848957753	4.018610469473951e-09	1	0	1.0216349592040729e-06	0.0
11574	731232234158600192	4.017485438547447e-09	1	0	6.129809755224437e-07	0.0
11575	822893916039086080	4.014110345767934e-09	2	10	5.312501787861179e-06	2.6562508939305893e-06
11576	375852398	4.005110098355898e-09	2	82	2.411058503721612e-05	3.126202975164463e-05
11577	445266008	4.0028600365028886e-09	1	0	1.2259619510448874e-06	0.0
11578	222881228	3.9983599127968706e-09	1	0	4.4951938204979205e-06	0.0
11579	803864841928773632	3.996109850943862e-09	1	12	3.8822128449754765e-06	2.860577885771404e-06
11580	761328007554400256	3.979234387046295e-09	1	20	3.4735588612938474e-06	4.4951938204979205e-06
11581	433233965	3.970234139634259e-09	2	39	1.7980775281991682e-05	1.4098562437016205e-05
11582	2811724665	3.9623589231487285e-09	1	0	1.1850965526767245e-05	0.0
11583	2948504877	3.948858552030675e-09	1	15	2.860577885771404e-06	3.677885853134662e-06
11584	2833641127	3.9488585520306745e-09	3	47	1.2872600485971317e-05	1.5937505363583537e-05
11585	390336866	3.9398583046186394e-09	2	30	1.0829330567563171e-05	7.764425689950953e-06
11586	740976301209714688	3.9218578097945675e-09	1	1	6.129809755224437e-07	2.0432699184081456e-07
11587	300808391	3.910607500529523e-09	1	0	2.0432699184081456e-07	0.0
11588	714938018348605440	3.898232160337974e-09	1	2	3.8822128449754765e-06	4.086539836816291e-07
11589	2865168563	3.861106139763327e-09	2	25	8.990387640995841e-06	6.129809755224437e-06
11590	2809858608	3.846480737718769e-09	2	21	4.086539836816291e-06	5.5168287797019935e-06
11591	955047368210206720	3.844230675865759e-09	1	23	7.764425689950953e-06	5.925482763383623e-06
11592	4702381412	3.825105150115183e-09	3	68	1.3689908453334576e-05	2.0024045200399826e-05
11593	868115396171362304	3.8217300573356695e-09	3	6	2.6562508939305893e-06	1.430288942885702e-06
11594	742099799588143104	3.818354964556157e-09	1	1	2.0432699184081456e-07	2.0432699184081456e-07
11595	293726776	3.814979871776643e-09	1	0	2.0432699184081456e-07	0.0
11596	217508227	3.813854840850139e-09	1	3	2.860577885771404e-06	6.129809755224437e-07
11597	419597395	3.805979624364608e-09	2	128	3.861780145791395e-05	5.169472893572609e-05
11598	1726106192	3.802604531585094e-09	3	59	1.389423544517539e-05	1.5324524388061092e-05
11599	226996258	3.777853851201996e-09	3	0	4.086539836816291e-07	0.0
11600	2739193802	3.7767288202754914e-09	5	0	3.8822128449754765e-06	0.0
11601	890384744101367808	3.765478511010447e-09	2	11	1.0420676583881543e-05	2.6562508939305893e-06
11602	402119570	3.751978139892394e-09	1	4	1.430288942885702e-06	8.173079673632582e-07
11603	2471587819	3.7452279543333664e-09	2	27	6.742790730746881e-06	6.538463738906066e-06
11604	213827340	3.7407278306273485e-09	1	0	2.0432699184081456e-07	0.0
11605	871990166482767872	3.724977397656286e-09	1	72	1.2668273494130503e-05	2.10456801596039e-05
11606	2801113111	3.720477273950268e-09	1	104	3.657453153950581e-05	4.2704341294730246e-05
11607	895624747731402752	3.712602057464737e-09	1	3	2.0432699184081457e-06	8.173079673632582e-07
11608	865963994342928384	3.7081019337587192e-09	1	1	2.0432699184081456e-07	2.0432699184081456e-07
11609	244860958	3.7081019337587192e-09	2	5	2.2475969102489602e-06	1.0216349592040729e-06
11610	1577670702	3.7081019337587184e-09	7	59	1.6754813330946794e-05	1.920673723303657e-05
11611	1094335232	3.7081019337587184e-09	2	4	1.2259619510448874e-06	8.173079673632582e-07
11612	2676214583	3.7036018100527012e-09	1	0	2.0432699184081456e-07	0.0
11613	2813271778	3.7013517481996927e-09	1	0	1.6346159347265164e-06	0.0
11614	186043740	3.6912264698611524e-09	2	0	2.0432699184081457e-06	0.0
11615	941315435210911744	3.688976408008143e-09	1	8	3.269231869453033e-06	1.838942926567331e-06
11616	2679038245	3.688976408008143e-09	2	1	3.269231869453033e-06	2.0432699184081456e-07
11617	495884913	3.684476284302125e-09	1	1	6.129809755224437e-07	2.0432699184081456e-07
11618	134357227	3.6822262224491165e-09	1	4	5.5168287797019935e-06	8.173079673632582e-07
11619	782927053217824768	3.681101191522612e-09	2	2	6.129809755224437e-07	4.086539836816291e-07
11620	2987532922	3.6766010678165942e-09	1	66	2.9627413816918113e-05	2.7992797882191593e-05
11621	451722754	3.6721009441105763e-09	1	5	2.4519239020897748e-06	1.2259619510448874e-06
11622	3880833437	3.669850882257567e-09	2	4	2.6562508939305893e-06	1.0216349592040729e-06
11623	2223320136	3.6653507585515493e-09	1	1	1.0216349592040729e-06	2.0432699184081456e-07
11624	959335421338636288	3.6631006966985403e-09	1	1	2.0432699184081457e-06	2.0432699184081456e-07
11625	303927818	3.6586005729925223e-09	3	93	2.6562508939305895e-05	3.5552896580301736e-05
11626	4461862702	3.657475542066018e-09	3	34	8.990387640995841e-06	8.786060649155027e-06
11627	220080432	3.6563505111395134e-09	2	51	7.15144471442851e-06	1.6754813330946794e-05
11628	336553170	3.614724366858848e-09	2	15	4.086539836816291e-06	3.269231869453033e-06
11629	223855869	3.6113492740793353e-09	1	0	6.129809755224437e-07	0.0
11630	368954180	3.6034740575938036e-09	1	16	4.699520812338735e-06	3.8822128449754765e-06
11631	766010998457237504	3.60009896481429e-09	1	21	3.0649048776122184e-06	6.742790730746881e-06
11632	202519382	3.5888486555492462e-09	2	0	3.269231869453033e-06	0.0
11633	761207507347972096	3.582098469990219e-09	1	0	1.2259619510448874e-06	0.0
11634	4203294058	3.577598346284201e-09	1	1	8.173079673632582e-07	2.0432699184081456e-07
11635	2391106698	3.5663480370191564e-09	1	12	4.086539836816291e-06	2.6562508939305893e-06
11636	312511507	3.556222758680616e-09	1	1	1.0216349592040729e-06	2.0432699184081456e-07
11637	458027028	3.555097727754112e-09	1	0	1.2259619510448874e-06	0.0
11638	874901209022439424	3.553972696827607e-09	1	1	9.194714632836655e-06	2.0432699184081456e-07
11639	827531893000257536	3.5427223875625626e-09	1	0	8.173079673632582e-07	0.0
11640	884798502085292032	3.5393472947830494e-09	2	0	8.990387640995841e-06	0.0
11641	905848886	3.5370972329300404e-09	1	1	1.0216349592040729e-06	2.0432699184081456e-07
11642	850894042145718272	3.5348471710770314e-09	1	7	7.764425689950953e-06	1.430288942885702e-06
11643	2889084657	3.5337221401505267e-09	1	0	1.2259619510448874e-06	0.0
11644	892103711161450496	3.530347047371014e-09	4	56	7.560098698110139e-06	1.655048633910598e-05
11645	935177764423991296	3.5292220164445087e-09	3	3	7.764425689950953e-06	6.129809755224437e-07
11646	2341446570	3.525846923664996e-09	2	61	2.0024045200399826e-05	1.9615391216718198e-05
11647	1157359711	3.5247218927384916e-09	1	0	2.6562508939305893e-06	0.0
11648	134991841	3.5235968618119865e-09	1	0	3.677885853134662e-06	0.0
11649	287890431	3.5202217690324736e-09	1	2	1.0216349592040729e-06	4.086539836816291e-07
11650	3220708705	3.5179717071794642e-09	1	60	1.4711543412538648e-05	1.6346159347265166e-05
11651	343127074	3.512346552546942e-09	2	0	5.312501787861179e-06	0.0
11652	827433685867708416	3.4920959958698615e-09	1	0	8.173079673632582e-07	0.0
11653	869974816287322112	3.4797206556783127e-09	1	0	2.0432699184081456e-07	0.0
11654	939386890121367552	3.4797206556783127e-09	1	0	4.086539836816291e-07	0.0
11655	3251910533	3.4695953773397725e-09	1	1	1.430288942885702e-06	2.0432699184081456e-07
11656	180451244	3.4594700990012322e-09	1	3	2.2475969102489602e-06	2.4519239020897748e-06
11657	738786706065920000	3.4572200371482232e-09	3	24	1.6754813330946794e-05	6.742790730746881e-06
11658	972487853304369152	3.4549699752952143e-09	3	1	7.15144471442851e-06	2.0432699184081456e-07
11659	969650466727583744	3.451594882515701e-09	2	1	6.129809755224437e-07	2.0432699184081456e-07
11660	153449922	3.4414696041771607e-09	1	0	5.5781268772542376e-05	0.0
11661	196157992	3.4414696041771607e-09	1	1	4.2908668286571055e-06	2.0432699184081456e-07
11662	37902453	3.4403445732506565e-09	1	0	6.129809755224437e-07	0.0
11663	2829310508	3.434719418618134e-09	2	53	1.3281254469652947e-05	1.6959140322787608e-05
11664	579964074	3.423469109353089e-09	1	0	2.4519239020897748e-06	0.0
11665	185170367	3.420094016573576e-09	2	0	1.6346159347265164e-06	0.0
11666	2236321394	3.4144688619410537e-09	1	9	1.0216349592040729e-06	2.2475969102489602e-06
11667	1307611987	3.4133438310145486e-09	1	2	2.2475969102489602e-06	4.086539836816291e-07
11668	534287183	3.41109376916154e-09	4	90	3.5757223572142546e-05	3.493991560477929e-05
11669	3114077471	3.41109376916154e-09	1	1	8.173079673632582e-07	2.0432699184081456e-07
11670	717967708701241344	3.4043435836025135e-09	1	1	6.129809755224437e-07	2.0432699184081456e-07
11671	4063894515	3.3998434598964955e-09	1	25	5.925482763383623e-06	6.129809755224437e-06
11672	721493858996129792	3.397593398043486e-09	1	0	4.086539836816291e-07	0.0
11673	113095019	3.397593398043486e-09	1	0	6.129809755224437e-07	0.0
11674	3019084818	3.379592903219415e-09	1	1	8.173079673632582e-07	2.0432699184081456e-07
11675	540380068	3.3784678722929104e-09	2	194	4.6790881131546535e-05	7.641829494846464e-05
11676	2447588875	3.376217810439902e-09	1	1	8.173079673632582e-07	2.0432699184081456e-07
11677	99746754	3.375092779513397e-09	3	3	2.4519239020897748e-06	6.129809755224437e-07
11678	198302986	3.3559672537628213e-09	3	1	6.129809755224437e-07	2.0432699184081456e-07
11679	3149204920	3.3525921609833077e-09	2	36	4.699520812338735e-06	8.173079673632583e-06
11680	2994356718	3.3469670063507854e-09	1	0	1.0216349592040729e-06	0.0
11681	3387701446	3.3435919135712717e-09	2	39	8.990387640995841e-06	1.0420676583881543e-05
11682	428261553	3.3424668826447674e-09	1	0	3.0649048776122184e-06	0.0
11683	899652620402479104	3.3368417280122456e-09	2	3	1.0216349592040729e-06	1.6346159347265164e-06
11684	456334047	3.32784148060021e-09	1	3	1.430288942885702e-06	6.129809755224437e-07
11685	432695751	3.308715954849634e-09	1	0	1.0216349592040729e-06	0.0
11686	4187493737	3.2929655218785714e-09	1	0	8.173079673632582e-07	0.0
11687	919975632515235840	3.2929655218785714e-09	1	0	1.0216349592040729e-06	0.0
11688	98327897	3.287340367246049e-09	2	0	2.0432699184081456e-07	0.0
11689	561521490	3.2850903053930397e-09	1	4	2.0432699184081457e-06	1.0216349592040729e-06
11690	755383082383970304	3.2715899342749862e-09	1	0	2.0432699184081456e-07	0.0
11691	988268480	3.247964284818393e-09	1	0	4.086539836816291e-07	0.0
11692	617812456	3.243464161112375e-09	1	1	2.2475969102489602e-06	2.0432699184081456e-07
11693	778123854388617216	3.2423391301858706e-09	2	0	8.173079673632582e-07	0.0
11694	276113956	3.2243386353617987e-09	2	83	1.8593756257514124e-05	3.0240394792440555e-05
11695	2834885651	3.2232136044352945e-09	1	0	5.721155771542808e-06	0.0
11696	558618660	3.2232136044352945e-09	4	3	3.677885853134662e-06	6.129809755224437e-07
11697	268668147	3.2130883260967542e-09	1	0	2.0432699184081456e-07	0.0
11698	2184186715	3.210838264243745e-09	2	17	3.8822128449754765e-06	4.086539836816291e-06
11699	3409056459	3.1995879549787003e-09	2	0	1.3076927477812132e-05	0.0
11700	782896458932584448	3.195087831272683e-09	2	32	8.990387640995841e-06	7.968752681791769e-06
11701	209272212	3.1815874601546292e-09	1	4	3.4735588612938474e-06	1.0216349592040729e-06
11702	3467194757	3.1725872127425937e-09	1	5	2.2475969102489602e-06	1.2259619510448874e-06
11703	781165854	3.161336903477549e-09	1	0	1.2259619510448874e-06	0.0
11704	290003708	3.161336903477549e-09	1	0	4.086539836816291e-07	0.0
11705	17562550	3.1534616869920175e-09	1	6	1.838942926567331e-06	1.6346159347265164e-06
11706	969137795007737856	3.151211625139009e-09	1	4	1.6346159347265164e-06	8.173079673632582e-07
11707	493152490	3.151211625139008e-09	6	0	1.164663853492643e-05	0.0
11708	834317198533545984	3.150086594212504e-09	1	0	6.129809755224437e-07	0.0
11709	57734986	3.1399613158739644e-09	2	0	8.173079673632582e-07	0.0
11710	3965750185	3.1354611921679456e-09	1	15	1.9002410241195756e-05	3.269231869453033e-06
11711	948234979536003072	3.124210882902901e-09	1	0	3.677885853134662e-06	0.0
11712	754279250505658368	3.123085851976397e-09	2	12	7.15144471442851e-06	2.860577885771404e-06
11713	777540453843558400	3.1219608210498926e-09	1	1	8.173079673632582e-07	2.0432699184081456e-07
11714	161187955	3.1174606973438746e-09	2	0	5.108174796020364e-06	0.0
11715	829568556924690432	3.1005852334463074e-09	1	0	2.0432699184081456e-07	0.0
11716	120814729	3.094960078813785e-09	1	1	8.173079673632582e-07	2.0432699184081456e-07
11717	47933431	3.0859598314017496e-09	1	0	4.086539836816291e-06	0.0
11718	972540710384754688	3.0837097695487406e-09	3	4	2.0432699184081457e-06	8.173079673632582e-07
11719	2234946943	3.0690843675041824e-09	1	8	1.430288942885702e-06	1.6346159347265164e-06
11720	603022015	3.067959336577678e-09	1	5	1.2259619510448874e-06	1.0216349592040729e-06
11721	257039432	3.0600841200921465e-09	2	29	1.0012022600199913e-05	8.377406665473397e-06
11722	1640809122	3.0600841200921465e-09	2	0	5.557694178070156e-05	0.0
11723	911019453323923456	3.057834058239138e-09	1	0	2.0432699184081456e-07	0.0
11724	1658613300	3.0555839963861293e-09	2	1	1.0216349592040729e-06	2.0432699184081456e-07
11725	851630874101559296	3.048833810827102e-09	2	0	1.0216349592040729e-06	0.0
11726	2887290695	3.0477087799005977e-09	1	28	6.538463738906066e-06	6.538463738906066e-06
11727	1701989424	3.036458470635553e-09	1	76	2.411058503721612e-05	2.3906258045375305e-05
11728	724605443763519488	3.0229580995174992e-09	3	0	6.538463738906066e-06	0.0
11729	2797793979	3.0229580995174992e-09	2	0	1.6346159347265164e-06	0.0
11730	764787600100122624	3.021833068590995e-09	1	3	9.39904162467747e-06	6.129809755224437e-07
11731	330922647	3.019583006737986e-09	2	0	8.173079673632582e-07	0.0
11732	2415824328	3.0150828830319684e-09	1	58	1.4507216420697834e-05	1.8593756257514124e-05
11733	141193048	3.012832821178959e-09	1	0	2.0432699184081456e-07	0.0
11734	878210113986867200	3.0072076665464367e-09	1	0	2.0432699184081456e-07	0.0
11735	242866743	3.002707542840419e-09	3	23	3.0649048776122184e-06	5.5168287797019935e-06
11736	291721832	2.997082388207897e-09	1	0	1.6346159347265164e-06	0.0
11737	458661772	2.9914572335753747e-09	5	0	2.4519239020897748e-06	0.0
11738	1335867217	2.988082140795861e-09	1	2	1.2259619510448874e-06	4.086539836816291e-07
11739	452969173	2.9847070480163477e-09	3	0	4.699520812338735e-06	0.0
11740	860058136660627456	2.9757068006043113e-09	2	4	7.355771706269324e-06	1.6346159347265164e-06
11741	4087614137	2.9532061820742223e-09	2	34	6.742790730746881e-06	1.0216349592040727e-05
11742	932046025774153728	2.9509561202212137e-09	1	18	3.4735588612938474e-06	4.086539836816291e-06
11743	458256766	2.9408308418826735e-09	1	2	4.086539836816291e-07	4.086539836816291e-07
11744	4227208359	2.9408308418826735e-09	1	0	1.430288942885702e-06	0.0
11745	735544696383131648	2.9397058109561692e-09	1	6	1.6346159347265164e-06	1.2259619510448874e-06
11746	934381688	2.9363307181766555e-09	1	1	4.086539836816291e-07	2.0432699184081456e-07
11747	3307441432	2.9340806563236465e-09	2	28	7.15144471442851e-06	7.15144471442851e-06
11748	973266211588001792	2.9172051924260794e-09	2	5	3.677885853134662e-06	1.0216349592040729e-06
11749	186737318	2.903704821308026e-09	1	0	6.129809755224437e-07	0.0
11750	308377588	2.9003297285285126e-09	4	3	2.6562508939305893e-06	6.129809755224437e-07
11751	3207674097	2.8935795429694856e-09	1	9	1.838942926567331e-06	1.838942926567331e-06
11752	552753928	2.8924545120429813e-09	1	0	2.0432699184081456e-07	0.0
11753	19725518	2.8857043264839548e-09	2	0	6.129809755224437e-07	0.0
11754	738970040	2.8834542646309454e-09	1	8	3.4735588612938474e-06	1.6346159347265164e-06
11755	907699839202361344	2.882329233704441e-09	1	0	4.699520812338735e-06	0.0
11756	608197499	2.882329233704441e-09	2	1	8.173079673632582e-07	2.0432699184081456e-07
11757	4276732815	2.876704079071919e-09	1	3	1.430288942885702e-06	6.129809755224437e-07
11758	954780202877452288	2.8609536461008564e-09	2	0	0.00034531261621097663	0.0
11759	372387201	2.8587035842478478e-09	1	1	1.2259619510448874e-06	2.0432699184081456e-07
11760	341000642	2.8474532749828024e-09	2	3	2.6562508939305893e-06	6.129809755224437e-07
11761	514458783	2.8429531512767845e-09	1	30	4.4951938204979205e-06	6.129809755224437e-06
11762	793402279042973696	2.8058271307021376e-09	1	0	2.0432699184081456e-07	0.0
11763	942798683833294848	2.793451790510589e-09	1	1	4.086539836816291e-07	2.0432699184081456e-07
11764	2733666604	2.788951666804571e-09	1	10	3.677885853134662e-06	3.0649048776122184e-06
11765	487827120	2.7878266358780666e-09	1	0	8.173079673632582e-07	0.0
11766	2262908484	2.779951419392535e-09	3	0	1.2259619510448874e-06	0.0
11767	356761087	2.7698261410539947e-09	4	10	3.269231869453033e-06	2.2475969102489602e-06
11768	53983606	2.7653260173479767e-09	2	0	1.2259619510448874e-06	0.0
11769	750075800	2.7608258936419587e-09	2	0	1.2259619510448874e-06	0.0
11770	855893474	2.75857583178895e-09	1	29	8.377406665473397e-06	8.786060649155027e-06
11771	864448006027956224	2.75857583178895e-09	1	0	2.0432699184081456e-07	0.0
11772	1427388758	2.7563257699359408e-09	3	17	1.0420676583881543e-05	6.129809755224437e-06
11773	295016740	2.7529506771564275e-09	2	4	1.2259619510448874e-06	8.173079673632582e-07
11774	821309931001442304	2.7439504297443915e-09	3	15	9.39904162467747e-06	3.677885853134662e-06
11775	1328420486	2.7428253988178877e-09	1	44	1.430288942885702e-05	1.3689908453334576e-05
11776	2467228537	2.741700367891383e-09	2	8	7.355771706269324e-06	1.838942926567331e-06
11777	951505825759137792	2.7405753369648783e-09	1	0	6.334136747065252e-06	0.0
11778	361107803	2.7327001204793474e-09	1	43	1.1033657559403987e-05	1.389423544517539e-05
11779	377821340	2.7327001204793474e-09	1	0	4.086539836816291e-07	0.0
11780	719598168510459904	2.7068244091697443e-09	2	7	6.334136747065252e-06	2.2475969102489602e-06
11781	965990444520763392	2.7023242854637267e-09	1	0	2.0432699184081456e-07	0.0
11782	1607516310	2.6989491926842135e-09	3	2	2.2475969102489602e-06	4.086539836816291e-07
11783	18938972	2.6989491926842135e-09	1	0	1.430288942885702e-06	0.0
11784	1962380286	2.6933240380516912e-09	5	49	1.7572121298310054e-05	1.9615391216718198e-05
11785	1851966235	2.6753235432276193e-09	2	17	2.4519239020897748e-06	4.699520812338735e-06
11786	954283755824472064	2.6730734813746108e-09	1	0	4.2908668286571055e-06	0.0
11787	45751607	2.661823172109566e-09	2	1	2.860577885771404e-06	2.0432699184081456e-07
11788	1318252886	2.6584480793300526e-09	1	1	1.0216349592040729e-06	2.0432699184081456e-07
11789	4843742789	2.6539479556240346e-09	1	19	3.269231869453033e-06	4.4951938204979205e-06
11790	432252951	2.6438226772854943e-09	2	4	1.0216349592040729e-06	1.0216349592040729e-06
11791	769816098799837184	2.6415726154324854e-09	1	48	9.603368616518285e-06	1.2259619510448873e-05
11792	2743330721	2.6258221824614233e-09	1	0	2.0432699184081456e-07	0.0
11793	2801759877	2.625822182461423e-09	2	15	3.4735588612938474e-06	3.4735588612938474e-06
11794	2958942863	2.6235721206084143e-09	1	0	2.0432699184081456e-07	0.0
11795	561194211	2.617946965975892e-09	1	1	7.355771706269324e-06	2.0432699184081456e-07
11796	2369202044	2.617946965975892e-09	1	0	4.086539836816291e-07	0.0
11797	933950359613198336	2.6168219350493873e-09	1	3	1.6346159347265164e-06	8.173079673632582e-07
11798	2410883708	2.611196780416865e-09	2	14	4.699520812338735e-06	3.269231869453033e-06
11799	3065682153	2.592071254666289e-09	1	0	2.0432699184081456e-07	0.0
11800	99709756	2.5898211928132803e-09	1	0	8.173079673632582e-07	0.0
11801	889384271043080192	2.5875711309602713e-09	1	3	1.838942926567331e-06	6.129809755224437e-07
11802	84967215	2.5853210691072624e-09	1	3	4.086539836816291e-07	6.129809755224437e-07
11803	4894708725	2.5819459763277487e-09	1	25	4.4951938204979205e-06	5.925482763383623e-06
11804	24919927	2.57969591447474e-09	1	0	2.0432699184081456e-07	0.0
11805	540798547	2.5763208216952264e-09	1	0	4.086539836816291e-07	0.0
11806	626508928	2.575195790768722e-09	1	14	5.925482763383623e-06	2.860577885771404e-06
11807	4702003826	2.5740707598422174e-09	1	24	7.968752681791769e-06	6.538463738906066e-06
11808	3162615340	2.568445605209695e-09	2	3	1.0216349592040729e-06	6.129809755224437e-07
11809	993726913	2.566195543356686e-09	1	108	2.4927893004579375e-05	4.250001430288943e-05
11810	3431873183	2.565070512430182e-09	1	29	3.4735588612938474e-06	7.355771706269324e-06
11811	701578324942987264	2.562820450577173e-09	1	12	1.0420676583881543e-05	3.0649048776122184e-06
11812	2840393223	2.5594453577976592e-09	3	202	9.623801315702366e-05	0.00013281254469652947
11813	585719865	2.558320326871155e-09	1	15	3.269231869453033e-06	3.4735588612938474e-06
11814	4176465413	2.5549452340916417e-09	1	0	1.838942926567331e-06	0.0
11815	2489807040	2.5526951722386327e-09	4	10	1.2668273494130503e-05	2.0432699184081457e-06
11816	948844603985326080	2.5470700176061104e-09	1	1	8.173079673632582e-07	2.0432699184081456e-07
11817	621851764	2.538069770194075e-09	1	2	1.838942926567331e-06	4.086539836816291e-07
11818	292232209	2.5301945537085432e-09	3	3	1.838942926567331e-06	6.129809755224437e-07
11819	617288898	2.5268194609290304e-09	1	2	2.6562508939305893e-06	4.086539836816291e-07
11820	2499186157	2.5268194609290304e-09	1	7	1.430288942885702e-06	2.4519239020897748e-06
11821	187142833	2.5200692753700034e-09	1	1	1.6346159347265164e-06	2.0432699184081456e-07
11822	864802604819374080	2.5200692753700034e-09	1	1	1.0625003575722357e-05	2.0432699184081456e-07
11823	4914969573	2.5189442444434987e-09	1	0	8.173079673632582e-07	0.0
11824	866667965000933376	2.5178192135169944e-09	2	0	1.0012022600199913e-05	0.0
11825	952155908381007872	2.514444120737481e-09	1	0	3.269231869453033e-06	0.0
11826	948888373153984512	2.502068780545932e-09	1	0	8.173079673632582e-07	0.0
11827	711599918960484352	2.5009437496194272e-09	1	0	2.0432699184081456e-07	0.0
11828	437278525	2.499818718692923e-09	1	0	6.129809755224437e-07	0.0
11829	910202560564383744	2.4840682857218605e-09	1	0	6.129809755224437e-07	0.0
11830	854216168240021504	2.4840682857218605e-09	1	0	1.0216349592040729e-06	0.0
11831	1558001724	2.48406828572186e-09	2	3	6.129809755224437e-07	6.129809755224437e-07
11832	2767305985	2.4795681620158425e-09	2	17	6.538463738906066e-06	4.086539836816291e-06
11833	3717428597	2.4716929455303112e-09	1	0	1.0216349592040729e-06	0.0
11834	942941395257475072	2.4705679146038065e-09	1	0	6.129809755224437e-07	0.0
11835	3233968121	2.4626926981182753e-09	1	13	3.269231869453033e-06	3.0649048776122184e-06
11836	149263949	2.457067543485753e-09	2	0	1.5120197396220278e-05	0.0
11837	596520200	2.4514423888532308e-09	1	67	1.9411064224877384e-05	2.1658661135126343e-05
11838	776042792	2.4503173579267265e-09	1	0	6.129809755224437e-07	0.0
11839	2494409562	2.4480672960737175e-09	2	14	4.4951938204979205e-06	3.0649048776122184e-06
11840	871062858020290560	2.4446922032942042e-09	1	8	3.4735588612938474e-06	1.838942926567331e-06
11841	892687082648416256	2.4390670486616816e-09	2	13	1.573317837174272e-05	3.677885853134662e-06
11842	3002031562	2.4379420177351773e-09	4	21	1.430288942885702e-05	5.721155771542808e-06
11843	3394847530	2.436816986808673e-09	1	0	2.0432699184081457e-06	0.0
11844	502780733	2.432316863102655e-09	2	2	1.6346159347265164e-06	4.086539836816291e-07
11845	954751851634810880	2.4289417703231417e-09	1	9	8.377406665473397e-06	2.2475969102489602e-06
11846	791259621876985856	2.427816739396637e-09	2	3	9.39904162467747e-06	6.129809755224437e-07
11847	4537608291	2.4233166156906195e-09	1	11	4.2908668286571055e-06	2.860577885771404e-06
11848	2983189691	2.4131913373520793e-09	1	4	2.0432699184081456e-07	8.173079673632582e-07
11849	1899402679	2.4109412754990703e-09	1	0	4.2908668286571055e-06	0.0
11850	2976955907	2.4098162445725656e-09	1	0	4.086539836816291e-07	0.0
11851	870446964	2.4064411517930523e-09	1	37	1.0216349592040727e-05	1.0012022600199913e-05
11852	3446803456	2.4030660590135386e-09	1	0	1.0216349592040729e-06	0.0
11853	212745875	2.4019410280870343e-09	1	9	5.108174796020364e-06	2.2475969102489602e-06
11854	4096632982	2.398565935307521e-09	1	0	4.086539836816291e-07	0.0
11855	832659832469479424	2.391815749748494e-09	1	3	1.0216349592040729e-06	6.129809755224437e-07
11856	224779247	2.39069071882199e-09	1	0	2.0432699184081456e-07	0.0
11857	491390414	2.388440656968981e-09	1	1	4.086539836816291e-06	2.0432699184081456e-07
11858	980583553	2.381690471409954e-09	1	29	8.990387640995841e-06	1.0216349592040727e-05
11859	4274720476	2.379440409556945e-09	1	18	2.3088950078012045e-05	5.108174796020364e-06
11860	2340644914	2.379440409556945e-09	1	5	1.838942926567331e-06	1.0216349592040729e-06
11861	859758839532572672	2.374940285850927e-09	1	0	4.086539836816291e-07	0.0
